"","ID","neg","pos","sentiment"
"706","778",1,2,1
"707","779",0,0,0
"708","78",0,1,1
"709","780",2,8,6
"710","781",0,3,3
"711","782",0,0,0
"712","783",0,6,6
"713","784",0,3,3
"714","785",0,5,5
"715","786",4,0,-4
"716","787",2,7,5
"717","789",0,0,0
"718","79",1,8,7
"719","790",0,0,0
"720","791",1,0,-1
"721","792",0,0,0
"722","793",0,4,4
"723","794",0,0,0
"724","797",0,0,0
"725","798",0,3,3
"726","799",0,2,2
"727","8",0,0,0
"728","80",0,0,0
"729","801",0,1,1
"730","802",0,1,1
"731","803",1,4,3
"732","804",0,0,0
"733","806",0,3,3
"734","808",2,4,2
"735","809",0,6,6
"736","81",0,1,1
"737","811",0,3,3
"738","812",1,3,2
"739","813",0,5,5
"740","814",0,2,2
"741","815",2,0,-2
"742","816",0,3,3
"743","817",0,1,1
"744","818",0,0,0
"745","819",0,1,1
"746","82",0,9,9
"747","820",0,2,2
"748","821",2,13,11
"749","822",0,3,3
"750","823",0,1,1
"751","824",0,0,0
"752","825",0,5,5
"753","826",0,3,3
"754","827",0,2,2
"755","828",0,1,1
"756","829",0,1,1
"757","83",2,2,0
"758","830",0,0,0
"759","831",1,2,1
"760","832",0,2,2
"761","833",0,1,1
"762","834",0,1,1
"763","835",0,1,1
"764","836",1,5,4
"765","837",0,5,5
"766","838",0,3,3
"767","839",0,5,5
"768","84",0,1,1
"769","840",0,1,1
"770","841",0,1,1
"771","842",0,1,1
"772","843",0,4,4
"773","844",1,1,0
"774","846",1,1,0
"775","847",0,0,0
"776","848",0,5,5
"777","85",1,7,6
"778","850",0,1,1
"779","851",0,1,1
"780","852",1,12,11
"781","853",0,1,1
"782","855",0,3,3
"783","856",1,7,6
"784","857",0,4,4
"785","858",0,8,8
"786","859",1,1,0
"787","86",1,1,0
"788","860",2,2,0
"789","861",0,6,6
"790","862",0,1,1
"791","863",1,2,1
"792","864",0,3,3
"793","865",0,3,3
"794","866",1,0,-1
"795","867",1,0,-1
"796","868",0,5,5
"797","87",1,1,0
"798","870",0,8,8
"799","871",2,16,14
"800","872",0,1,1
"801","873",2,5,3
"802","874",1,13,12
"803","875",0,7,7
"804","876",0,2,2
"805","877",0,3,3
"806","878",0,1,1
"807","879",1,0,-1
